Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
CUST-07603,777,1,13910.4,1,1,1,3,Lost / Hibernating
CUST-07604,238,4,199378.51,2,3,4,9,Potential Loyalists
CUST-07605,1028,1,39392.57,1,1,2,4,Lost / Hibernating
CUST-07606,230,3,90126.37,2,2,2,6,At Risk
CUST-07607,167,4,352395.72000000003,3,3,4,10,Loyal Customers
CUST-07608,54,4,66276.78,4,3,2,9,Potential Loyalists
CUST-07609,1069,1,43846.42,1,1,2,4,Lost / Hibernating
CUST-07610,42,5,54474.25,4,3,2,9,Potential Loyalists
CUST-07611,269,7,117806.37999999999,2,4,3,9,Potential Loyalists
CUST-07612,19,13,254252.0,5,5,4,14,Champions
CUST-07613,45,7,114282.12,4,4,3,11,Loyal Customers
CUST-07614,70,2,33546.51,4,1,1,6,At Risk
CUST-07615,100,6,222427.29,3,4,4,11,Loyal Customers
CUST-07616,174,12,388246.49,3,5,5,13,Champions
CUST-07617,265,4,22589.73,2,3,1,6,At Risk
CUST-07618,230,1,6636.74,2,1,1,4,Lost / Hibernating
CUST-07619,7,18,390163.41000000003,5,5,5,15,Champions
CUST-07620,439,4,91064.25,1,3,2,6,At Risk
CUST-07621,844,1,186914.21,1,1,3,5,At Risk
CUST-07622,79,6,330268.45,4,4,4,12,Loyal Customers
CUST-07623,22,6,600167.78,5,4,5,14,Champions
CUST-07624,91,2,53112.07,3,1,2,6,At Risk
CUST-07625,123,3,60832.67,3,2,2,7,Potential Loyalists
CUST-07626,218,1,3762.9,2,1,1,4,Lost / Hibernating
CUST-07627,183,5,383387.42000000004,3,3,5,11,Loyal Customers
CUST-07628,149,6,93747.22,3,4,2,9,Potential Loyalists
CUST-07629,529,1,90021.48,1,1,2,4,Lost / Hibernating
CUST-07630,234,6,54213.5,2,4,2,8,Potential Loyalists
CUST-07631,580,3,295709.9,1,2,4,7,Potential Loyalists
CUST-07632,691,2,80059.46999999999,1,1,2,4,Lost / Hibernating
CUST-07633,37,7,298702.44,4,4,4,12,Loyal Customers
CUST-07634,10,21,1325390.82,5,5,5,15,Champions
CUST-07635,169,6,221656.35,3,4,4,11,Loyal Customers
CUST-07636,246,2,30062.559999999998,2,1,1,4,Lost / Hibernating
CUST-07637,55,11,641552.82,4,5,5,14,Champions
CUST-07638,213,3,110365.59,2,2,3,7,Potential Loyalists
CUST-07639,525,4,37201.3,1,3,1,5,At Risk
CUST-07640,417,3,80919.97,1,2,2,5,At Risk
CUST-07641,409,2,85135.51000000001,1,1,2,4,Lost / Hibernating
CUST-07642,201,1,98263.29,2,1,2,5,At Risk
CUST-07643,329,4,53599.82,2,3,2,7,Potential Loyalists
CUST-07644,87,4,379817.59,3,3,5,11,Loyal Customers
CUST-07645,282,3,42472.51,2,2,2,6,At Risk
CUST-07646,334,2,111955.84,2,1,3,6,At Risk
CUST-07647,132,8,410826.36,3,4,5,12,Loyal Customers
CUST-07648,736,2,36491.32,1,1,1,3,Lost / Hibernating
CUST-07649,57,8,266637.5,4,4,4,12,Loyal Customers
CUST-07650,67,3,16762.899999999998,4,2,1,7,Potential Loyalists
CUST-07651,92,2,79283.71,3,1,2,6,At Risk
CUST-07652,35,12,235301.68,5,5,4,14,Champions
CUST-07653,97,11,220040.0,3,5,4,12,Loyal Customers
CUST-07654,174,5,159608.97999999998,3,3,3,9,Potential Loyalists
CUST-07655,2,6,160119.97,5,4,3,12,Loyal Customers
CUST-07656,486,1,75531.46,1,1,2,4,Lost / Hibernating
CUST-07657,534,3,9632.509999999998,1,2,1,4,Lost / Hibernating
CUST-07658,467,8,589130.79,1,4,5,10,Loyal Customers
CUST-07659,268,3,361967.88,2,2,4,8,Potential Loyalists
CUST-07660,425,3,179684.11000000002,1,2,3,6,At Risk
CUST-07661,105,3,148928.82,3,2,3,8,Potential Loyalists
CUST-07662,440,4,52714.0,1,3,2,6,At Risk
CUST-07663,14,5,456635.87,5,3,5,13,Champions
CUST-07665,212,3,148689.93,2,2,3,7,Potential Loyalists
CUST-07666,93,8,389323.33999999997,3,4,5,12,Loyal Customers
CUST-07667,121,6,147756.41999999998,3,4,3,10,Loyal Customers
CUST-07668,412,7,186720.3,1,4,3,8,Potential Loyalists
CUST-07669,846,1,276428.23,1,1,4,6,At Risk
CUST-07670,13,8,138723.23,5,4,3,12,Loyal Customers
CUST-07671,199,3,62229.6,2,2,2,6,At Risk
CUST-07672,715,2,25537.120000000003,1,1,1,3,Lost / Hibernating
CUST-07673,701,2,13721.64,1,1,1,3,Lost / Hibernating
CUST-07674,508,6,177490.72,1,4,3,8,Potential Loyalists
CUST-07675,99,5,172118.03999999998,3,3,3,9,Potential Loyalists
CUST-07676,81,6,74726.09,4,4,2,10,Loyal Customers
CUST-07677,168,3,291551.9,3,2,4,9,Potential Loyalists
CUST-07678,404,1,18875.45,1,1,1,3,Lost / Hibernating
CUST-07679,4,9,66415.37999999999,5,5,2,12,Loyal Customers
CUST-07680,177,8,597964.66,3,4,5,12,Loyal Customers
CUST-07681,10,7,212357.0,5,4,4,13,Champions
CUST-07682,13,2,124541.56999999999,5,1,3,9,Potential Loyalists
CUST-07683,90,4,51604.340000000004,3,3,2,8,Potential Loyalists
CUST-07684,657,1,453.46,1,1,1,3,Lost / Hibernating
CUST-07685,754,1,3324.82,1,1,1,3,Lost / Hibernating
CUST-07686,105,4,70421.48999999999,3,3,2,8,Potential Loyalists
CUST-07687,50,6,177376.74,4,4,3,11,Loyal Customers
CUST-07688,473,2,49862.92,1,1,2,4,Lost / Hibernating
CUST-07689,91,8,316552.93,3,4,4,11,Loyal Customers
CUST-07690,26,3,88324.47,5,2,2,9,Potential Loyalists
CUST-07691,192,4,302899.64,2,3,4,9,Potential Loyalists
CUST-07692,172,11,286145.02999999997,3,5,4,12,Loyal Customers
CUST-07693,67,6,146030.11,4,4,3,11,Loyal Customers
CUST-07694,15,31,494618.17000000004,5,5,5,15,Champions
CUST-07695,238,4,9440.2,2,3,1,6,At Risk
CUST-07696,58,24,979146.06,4,5,5,14,Champions
CUST-07697,59,3,24139.420000000002,4,2,1,7,Potential Loyalists
CUST-07698,515,4,70139.2,1,3,2,6,At Risk
CUST-07699,106,8,233908.21,3,4,4,11,Loyal Customers
CUST-07700,429,2,55050.58,1,1,2,4,Lost / Hibernating
CUST-07701,334,2,73937.0,2,1,2,5,At Risk
CUST-07702,77,4,80824.66,4,3,2,9,Potential Loyalists
CUST-07703,58,4,175456.03,4,3,3,10,Loyal Customers
CUST-07704,27,17,358837.7,5,5,4,14,Champions
CUST-07705,102,2,42390.59,3,1,2,6,At Risk
CUST-07706,216,3,70687.64,2,2,2,6,At Risk
CUST-07707,836,1,32799.09,1,1,1,3,Lost / Hibernating
CUST-07708,8,7,356549.99000000005,5,4,4,13,Champions
CUST-07709,84,5,529141.3,3,3,5,11,Loyal Customers
CUST-07710,68,4,155912.31,4,3,3,10,Loyal Customers
CUST-07711,366,6,183521.6,2,4,3,9,Potential Loyalists
CUST-07712,4,18,386192.95,5,5,5,15,Champions
CUST-07713,58,18,1044359.2499999999,4,5,5,14,Champions
CUST-07714,625,3,106734.81,1,2,3,6,At Risk
CUST-07715,258,3,156281.37,2,2,3,7,Potential Loyalists
CUST-07716,28,4,243809.51,5,3,4,12,Loyal Customers
CUST-07717,75,26,992903.05,4,5,5,14,Champions
CUST-07718,34,5,269638.41,5,3,4,12,Loyal Customers
CUST-07719,34,6,130711.37,5,4,3,12,Loyal Customers
CUST-07720,1030,1,8157.26,1,1,1,3,Lost / Hibernating
CUST-07721,17,4,26887.32,5,3,1,9,Potential Loyalists
CUST-07722,1028,1,483.23,1,1,1,3,Lost / Hibernating
CUST-07723,375,2,118111.58,2,1,3,6,At Risk
CUST-07724,376,3,8949.11,2,2,1,5,At Risk
CUST-07725,739,2,132985.37,1,1,3,5,At Risk
CUST-07726,394,2,8413.03,1,1,1,3,Lost / Hibernating
CUST-07727,8,4,103804.48,5,3,3,11,Loyal Customers
CUST-07728,1090,1,1934.22,1,1,1,3,Lost / Hibernating
CUST-07729,38,9,176519.49,4,5,3,12,Loyal Customers
CUST-07730,210,3,9834.73,2,2,1,5,At Risk
CUST-07731,64,6,149366.13,4,4,3,11,Loyal Customers
CUST-07732,324,3,81587.26999999999,2,2,2,6,At Risk
CUST-07733,33,5,229629.87,5,3,4,12,Loyal Customers
CUST-07734,283,2,25143.37,2,1,1,4,Lost / Hibernating
CUST-07735,76,2,148082.59,4,1,3,8,Potential Loyalists
CUST-07736,206,6,203287.22,2,4,4,10,Loyal Customers
CUST-07737,115,4,89895.13,3,3,2,8,Potential Loyalists
CUST-07738,765,2,67235.76,1,1,2,4,Lost / Hibernating
CUST-07739,648,2,33976.17,1,1,1,3,Lost / Hibernating
CUST-07740,368,8,339081.72,2,4,4,10,Loyal Customers
CUST-07741,895,4,41527.77,1,3,2,6,At Risk
CUST-07742,68,1,2375.72,4,1,1,6,At Risk
CUST-07743,82,8,32937.27,4,4,1,9,Potential Loyalists
CUST-07744,14,22,673671.63,5,5,5,15,Champions
CUST-07745,43,27,1026852.63,4,5,5,14,Champions
CUST-07746,55,2,4744.51,4,1,1,6,At Risk
CUST-07747,375,3,280072.74,2,2,4,8,Potential Loyalists
CUST-07748,284,7,212111.92,2,4,4,10,Loyal Customers
CUST-07749,123,7,350458.24,3,4,4,11,Loyal Customers
CUST-07750,106,10,456153.08999999997,3,5,5,13,Champions
CUST-07751,109,9,422861.05,3,5,5,13,Champions
CUST-07752,196,6,144952.78,2,4,3,9,Potential Loyalists
CUST-07753,21,18,811107.86,5,5,5,15,Champions
CUST-07754,51,10,362911.64,4,5,4,13,Champions
CUST-07755,62,4,97995.84,4,3,2,9,Potential Loyalists
CUST-07756,192,6,390991.45999999996,2,4,5,11,Loyal Customers
CUST-07757,315,5,24272.68,2,3,1,6,At Risk
CUST-07758,94,8,375540.11000000004,3,4,5,12,Loyal Customers
CUST-07759,35,8,355685.62,5,4,4,13,Champions
CUST-07760,379,4,143732.24,2,3,3,8,Potential Loyalists
CUST-07761,29,5,30980.649999999998,5,3,1,9,Potential Loyalists
CUST-07762,21,9,172419.66,5,5,3,13,Champions
CUST-07763,224,2,264446.29,2,1,4,7,Potential Loyalists
CUST-07764,53,5,86169.67000000001,4,3,2,9,Potential Loyalists
CUST-07765,86,4,78622.87999999999,3,3,2,8,Potential Loyalists
CUST-07766,132,6,96270.73999999999,3,4,2,9,Potential Loyalists
CUST-07767,62,4,113932.73,4,3,3,10,Loyal Customers
CUST-07768,103,8,520703.49999999994,3,4,5,12,Loyal Customers
CUST-07769,14,11,502448.05,5,5,5,15,Champions
CUST-07770,295,3,233725.53999999998,2,2,4,8,Potential Loyalists
CUST-07771,46,7,16552.39,4,4,1,9,Potential Loyalists
CUST-07772,228,7,110484.43000000001,2,4,3,9,Potential Loyalists
CUST-07773,274,4,391838.47000000003,2,3,5,10,Loyal Customers
CUST-07775,110,5,199879.53999999998,3,3,4,10,Loyal Customers
CUST-07776,526,2,17971.24,1,1,1,3,Lost / Hibernating
CUST-07777,239,4,31761.32,2,3,1,6,At Risk
CUST-07778,11,8,185265.50999999998,5,4,3,12,Loyal Customers
CUST-07779,777,3,51430.19,1,2,2,5,At Risk
CUST-07780,55,5,140252.72999999998,4,3,3,10,Loyal Customers
CUST-07781,181,5,21566.8,3,3,1,7,Potential Loyalists
CUST-07782,944,1,3965.01,1,1,1,3,Lost / Hibernating
CUST-07783,34,3,126666.37,5,2,3,10,Loyal Customers
CUST-07784,391,10,258443.05,1,5,4,10,Loyal Customers
CUST-07785,45,2,13522.19,4,1,1,6,At Risk
CUST-07786,59,1,649.36,4,1,1,6,At Risk
CUST-07787,150,3,13901.05,3,2,1,6,At Risk
CUST-07788,507,3,91882.12,1,2,2,5,At Risk
CUST-07789,115,5,227408.4,3,3,4,10,Loyal Customers
CUST-07790,1092,1,192212.27,1,1,3,5,At Risk
CUST-07791,231,3,532306.21,2,2,5,9,Potential Loyalists
CUST-07792,49,6,70011.66,4,4,2,10,Loyal Customers
CUST-07793,84,23,755048.46,3,5,5,13,Champions
CUST-07794,32,23,246783.59,5,5,4,14,Champions
CUST-07795,457,6,346763.19,1,4,4,9,Potential Loyalists
CUST-07796,12,10,494681.23,5,5,5,15,Champions
CUST-07797,280,4,116443.35,2,3,3,8,Potential Loyalists
CUST-07798,427,6,155809.34,1,4,3,8,Potential Loyalists
CUST-07799,676,1,98654.45,1,1,2,4,Lost / Hibernating
CUST-07800,83,5,141764.1,4,3,3,10,Loyal Customers
CUST-07801,651,2,30189.31,1,1,1,3,Lost / Hibernating
CUST-07802,127,3,132646.24,3,2,3,8,Potential Loyalists
CUST-07803,44,22,466691.45,4,5,5,14,Champions
CUST-07804,238,6,147564.28000000003,2,4,3,9,Potential Loyalists
CUST-07805,299,5,444391.56,2,3,5,10,Loyal Customers
CUST-07806,45,29,923893.11,4,5,5,14,Champions
CUST-07807,33,8,209763.75,5,4,4,13,Champions
CUST-07808,21,9,335598.6,5,5,4,14,Champions
CUST-07809,291,2,65158.65,2,1,2,5,At Risk
CUST-07810,120,10,544052.41,3,5,5,13,Champions
CUST-07811,46,21,784131.5700000001,4,5,5,14,Champions
CUST-07812,29,29,1508775.58,5,5,5,15,Champions
CUST-07813,2,3,750904.29,5,2,5,12,Loyal Customers
CUST-07814,870,1,1873.31,1,1,1,3,Lost / Hibernating
CUST-07815,129,4,437841.08,3,3,5,11,Loyal Customers
CUST-07816,227,7,181417.88,2,4,3,9,Potential Loyalists
CUST-07817,281,7,136013.06,2,4,3,9,Potential Loyalists
CUST-07818,2,12,976019.84,5,5,5,15,Champions
CUST-07819,129,6,32981.740000000005,3,4,1,8,Potential Loyalists
CUST-07820,67,2,22219.739999999998,4,1,1,6,At Risk
CUST-07821,451,9,221863.66,1,5,4,10,Loyal Customers
CUST-07822,177,7,152776.63999999998,3,4,3,10,Loyal Customers
CUST-07823,1,6,375086.01,5,4,5,14,Champions
CUST-07824,248,7,175247.09,2,4,3,9,Potential Loyalists
CUST-07825,397,1,12741.16,1,1,1,3,Lost / Hibernating
CUST-07826,461,2,107630.56,1,1,3,5,At Risk
CUST-07827,106,1,264.25,3,1,1,5,At Risk
CUST-07828,10,10,206889.7,5,5,4,14,Champions
CUST-07829,50,4,62041.69,4,3,2,9,Potential Loyalists
CUST-07830,42,15,455013.25,4,5,5,14,Champions
CUST-07831,84,5,209721.97000000003,3,3,4,10,Loyal Customers
CUST-07832,92,10,362692.76,3,5,4,12,Loyal Customers
CUST-07833,40,11,404334.47,4,5,5,14,Champions
CUST-07834,32,5,226600.88,5,3,4,12,Loyal Customers
CUST-07835,370,9,203280.48,2,5,4,11,Loyal Customers
CUST-07836,37,6,85318.24,4,4,2,10,Loyal Customers
CUST-07837,105,3,62624.149999999994,3,2,2,7,Potential Loyalists
CUST-07838,381,3,39723.899999999994,1,2,2,5,At Risk
CUST-07839,160,7,94875.91,3,4,2,9,Potential Loyalists
CUST-07840,103,2,17552.11,3,1,1,5,At Risk
CUST-07841,227,4,116144.86,2,3,3,8,Potential Loyalists
CUST-07842,7,24,1086885.1900000002,5,5,5,15,Champions
CUST-07843,435,3,10251.419999999998,1,2,1,4,Lost / Hibernating
CUST-07844,234,6,59834.62,2,4,2,8,Potential Loyalists
CUST-07845,14,2,6023.4400000000005,5,1,1,7,Potential Loyalists
CUST-07846,91,5,227264.50999999998,3,3,4,10,Loyal Customers
CUST-07847,33,7,207517.99,5,4,4,13,Champions
CUST-07848,82,4,456844.83999999997,4,3,5,12,Loyal Customers
CUST-07849,83,2,12857.6,4,1,1,6,At Risk
CUST-07850,126,3,311364.04,3,2,4,9,Potential Loyalists
CUST-07851,188,2,70647.23,3,1,2,6,At Risk
CUST-07852,491,5,243148.74,1,3,4,8,Potential Loyalists
CUST-07853,81,5,22309.25,4,3,1,8,Potential Loyalists
CUST-07854,366,5,54524.24,2,3,2,7,Potential Loyalists
CUST-07855,407,3,172404.96,1,2,3,6,At Risk
CUST-07856,218,3,27140.52,2,2,1,5,At Risk
CUST-07857,39,3,86395.89,4,2,2,8,Potential Loyalists
CUST-07858,110,3,123338.65,3,2,3,8,Potential Loyalists
CUST-07859,326,6,183580.06,2,4,3,9,Potential Loyalists
CUST-07860,66,6,368378.77999999997,4,4,4,12,Loyal Customers
CUST-07862,157,4,200415.32,3,3,4,10,Loyal Customers
CUST-07863,33,14,495455.66000000003,5,5,5,15,Champions
CUST-07864,246,9,398198.19999999995,2,5,5,12,Loyal Customers
CUST-07865,47,30,942893.52,4,5,5,14,Champions
CUST-07866,42,5,36305.84,4,3,1,8,Potential Loyalists
CUST-07867,272,4,99648.48000000001,2,3,2,7,Potential Loyalists
CUST-07868,266,4,18863.41,2,3,1,6,At Risk
CUST-07869,52,6,265293.46,4,4,4,12,Loyal Customers
CUST-07870,113,5,88755.4,3,3,2,8,Potential Loyalists
CUST-07872,457,3,384058.54,1,2,5,8,Potential Loyalists
CUST-07873,180,3,38776.38,3,2,1,6,At Risk
CUST-07874,242,6,344271.98000000004,2,4,4,10,Loyal Customers
CUST-07876,129,5,235780.35,3,3,4,10,Loyal Customers
CUST-07877,17,24,1118691.53,5,5,5,15,Champions
CUST-07878,6,4,154185.91,5,3,3,11,Loyal Customers
CUST-07880,337,2,26765.68,2,1,1,4,Lost / Hibernating
CUST-07881,285,9,148767.36,2,5,3,10,Loyal Customers
CUST-07882,196,3,48767.25,2,2,2,6,At Risk
CUST-07883,6,12,840477.38,5,5,5,15,Champions
CUST-07884,344,4,253260.24999999997,2,3,4,9,Potential Loyalists
CUST-07885,222,5,32689.2,2,3,1,6,At Risk
CUST-07886,126,4,37438.729999999996,3,3,1,7,Potential Loyalists
CUST-07887,83,3,217400.94,4,2,4,10,Loyal Customers
CUST-07888,98,2,40775.3,3,1,2,6,At Risk
CUST-07890,513,1,5051.46,1,1,1,3,Lost / Hibernating
CUST-07891,936,1,23583.66,1,1,1,3,Lost / Hibernating
CUST-07892,104,4,508491.92999999993,3,3,5,11,Loyal Customers
CUST-07893,183,6,130554.76,3,4,3,10,Loyal Customers
CUST-07894,53,5,74888.92,4,3,2,9,Potential Loyalists
CUST-07895,70,25,836789.97,4,5,5,14,Champions
CUST-07896,797,2,19563.53,1,1,1,3,Lost / Hibernating
CUST-07897,150,4,166176.5,3,3,3,9,Potential Loyalists
CUST-07898,122,9,54977.42,3,5,2,10,Loyal Customers
CUST-07899,105,3,25896.47,3,2,1,6,At Risk
CUST-07900,72,17,232825.73,4,5,4,13,Champions
CUST-07901,263,5,523394.44,2,3,5,10,Loyal Customers
CUST-07902,70,5,187631.52000000002,4,3,3,10,Loyal Customers
CUST-07903,328,4,236124.69,2,3,4,9,Potential Loyalists
CUST-07904,72,5,89015.64,4,3,2,9,Potential Loyalists
CUST-07905,124,3,119357.01000000001,3,2,3,8,Potential Loyalists
CUST-07906,31,3,126366.39,5,2,3,10,Loyal Customers
CUST-07907,420,3,161932.94999999998,1,2,3,6,At Risk
CUST-07908,20,3,30981.8,5,2,1,8,Potential Loyalists
CUST-07909,289,2,121353.34999999999,2,1,3,6,At Risk
CUST-07910,58,10,470547.99,4,5,5,14,Champions
CUST-07912,50,3,328278.04,4,2,4,10,Loyal Customers
CUST-07913,88,4,243881.84,3,3,4,10,Loyal Customers
CUST-07914,37,5,60034.96,4,3,2,9,Potential Loyalists
CUST-07915,10,30,832215.49,5,5,5,15,Champions
CUST-07916,441,2,9318.64,1,1,1,3,Lost / Hibernating
CUST-07917,216,3,16760.73,2,2,1,5,At Risk
CUST-07918,26,11,858314.1499999999,5,5,5,15,Champions
CUST-07919,321,6,147554.07,2,4,3,9,Potential Loyalists
CUST-07920,430,2,60989.43,1,1,2,4,Lost / Hibernating
CUST-07921,75,6,432902.07,4,4,5,13,Champions
CUST-07922,259,5,238588.41999999998,2,3,4,9,Potential Loyalists
CUST-07923,732,1,1312.82,1,1,1,3,Lost / Hibernating
CUST-07924,411,2,8271.84,1,1,1,3,Lost / Hibernating
CUST-07925,50,5,144990.81,4,3,3,10,Loyal Customers
CUST-07926,255,2,59277.83,2,1,2,5,At Risk
CUST-07927,378,3,77069.13,2,2,2,6,At Risk
CUST-07928,69,8,74400.04000000001,4,4,2,10,Loyal Customers
CUST-07929,190,4,130574.63,3,3,3,9,Potential Loyalists
CUST-07930,88,5,120186.03,3,3,3,9,Potential Loyalists
CUST-07931,63,8,267355.49,4,4,4,12,Loyal Customers
CUST-07932,215,2,13848.150000000001,2,1,1,4,Lost / Hibernating
CUST-07933,96,11,181130.53,3,5,3,11,Loyal Customers
CUST-07934,278,5,89437.10999999999,2,3,2,7,Potential Loyalists
CUST-07935,163,28,1287339.66,3,5,5,13,Champions
CUST-07936,260,9,264644.54000000004,2,5,4,11,Loyal Customers
CUST-07937,267,6,41695.63,2,4,2,8,Potential Loyalists
CUST-07938,284,7,180503.91999999998,2,4,3,9,Potential Loyalists
CUST-07939,292,3,250596.65999999997,2,2,4,8,Potential Loyalists
CUST-07940,163,8,728981.0,3,4,5,12,Loyal Customers
CUST-07941,58,4,244363.11,4,3,4,11,Loyal Customers
CUST-07942,125,3,174298.05,3,2,3,8,Potential Loyalists
CUST-07943,26,11,78855.41,5,5,2,12,Loyal Customers
CUST-07944,44,6,187230.22999999998,4,4,3,11,Loyal Customers
CUST-07945,53,3,102007.94,4,2,2,8,Potential Loyalists
CUST-07946,1,25,742690.21,5,5,5,15,Champions
CUST-07947,74,7,319043.28,4,4,4,12,Loyal Customers
CUST-07948,149,6,114491.19,3,4,3,10,Loyal Customers
CUST-07949,33,4,260079.03,5,3,4,12,Loyal Customers
CUST-07950,11,5,58686.86,5,3,2,10,Loyal Customers
CUST-07951,387,3,99663.68,1,2,2,5,At Risk
CUST-07952,73,7,582248.71,4,4,5,13,Champions
CUST-07953,74,7,349153.47,4,4,4,12,Loyal Customers
CUST-07954,308,2,8243.81,2,1,1,4,Lost / Hibernating
CUST-07955,114,4,249582.12,3,3,4,10,Loyal Customers
CUST-07957,47,6,405696.07,4,4,5,13,Champions
CUST-07958,78,3,25979.22,4,2,1,7,Potential Loyalists
CUST-07959,50,9,109910.25,4,5,3,12,Loyal Customers
CUST-07960,856,1,31727.38,1,1,1,3,Lost / Hibernating
CUST-07961,200,3,161408.76,2,2,3,7,Potential Loyalists
CUST-07962,445,3,64583.06,1,2,2,5,At Risk
CUST-07963,232,7,626725.89,2,4,5,11,Loyal Customers
CUST-07964,29,5,165216.38999999998,5,3,3,11,Loyal Customers
CUST-07965,163,4,254493.83,3,3,4,10,Loyal Customers
CUST-07966,283,5,57546.44,2,3,2,7,Potential Loyalists
CUST-07967,12,7,198436.98,5,4,4,13,Champions
CUST-07968,91,6,62528.840000000004,3,4,2,9,Potential Loyalists
CUST-07969,217,10,265800.64,2,5,4,11,Loyal Customers
CUST-07970,432,2,109246.48000000001,1,1,3,5,At Risk
CUST-07971,1038,1,2223.26,1,1,1,3,Lost / Hibernating
CUST-07972,35,14,402658.18,5,5,5,15,Champions
CUST-07973,392,5,100261.46,1,3,2,6,At Risk
CUST-07974,390,5,171308.34,1,3,3,7,Potential Loyalists
CUST-07975,31,5,148826.95,5,3,3,11,Loyal Customers
CUST-07976,7,22,481677.01,5,5,5,15,Champions
CUST-07977,57,4,141232.25,4,3,3,10,Loyal Customers
CUST-07978,9,8,313332.02999999997,5,4,4,13,Champions
CUST-07979,72,3,3041.4700000000003,4,2,1,7,Potential Loyalists
CUST-07980,244,9,362506.95000000007,2,5,4,11,Loyal Customers
CUST-07981,54,9,272319.8,4,5,4,13,Champions
CUST-07982,52,20,622055.51,4,5,5,14,Champions
CUST-07983,73,6,649422.0399999999,4,4,5,13,Champions
CUST-07984,166,6,574957.54,3,4,5,12,Loyal Customers
CUST-07985,312,1,50644.06,2,1,2,5,At Risk
CUST-07986,163,3,380207.24,3,2,5,10,Loyal Customers
CUST-07987,63,8,186274.62,4,4,3,11,Loyal Customers
CUST-07988,11,1,5841.45,5,1,1,7,Potential Loyalists
CUST-07989,107,12,360409.7,3,5,4,12,Loyal Customers
CUST-07990,62,3,34006.05,4,2,1,7,Potential Loyalists
CUST-07991,135,11,516458.61,3,5,5,13,Champions
CUST-07992,16,4,150309.83000000002,5,3,3,11,Loyal Customers
CUST-07993,834,1,1046.66,1,1,1,3,Lost / Hibernating
CUST-07994,229,11,286383.33,2,5,4,11,Loyal Customers
CUST-07995,100,2,94588.17000000001,3,1,2,6,At Risk
CUST-07996,69,7,42566.159999999996,4,4,2,10,Loyal Customers
CUST-07997,41,8,1053149.59,4,4,5,13,Champions
CUST-07998,4,31,1289210.56,5,5,5,15,Champions
CUST-07999,1015,3,18311.059999999998,1,2,1,4,Lost / Hibernating
CUST-08000,72,8,259463.54,4,4,4,12,Loyal Customers
CUST-08001,81,9,223600.13,4,5,4,13,Champions
CUST-08002,56,9,250059.53,4,5,4,13,Champions
CUST-08003,257,2,4313.07,2,1,1,4,Lost / Hibernating
CUST-08004,334,5,14935.869999999999,2,3,1,6,At Risk
CUST-08005,11,28,1029888.4,5,5,5,15,Champions
CUST-08006,219,10,371982.76,2,5,4,11,Loyal Customers
CUST-08007,6,4,119709.93,5,3,3,11,Loyal Customers
CUST-08008,14,3,100347.23,5,2,2,9,Potential Loyalists
CUST-08009,108,3,131673.78,3,2,3,8,Potential Loyalists
CUST-08010,197,2,86860.91,2,1,2,5,At Risk
CUST-08011,448,3,31424.160000000003,1,2,1,4,Lost / Hibernating
CUST-08012,31,3,143107.68,5,2,3,10,Loyal Customers
CUST-08013,204,6,237266.68,2,4,4,10,Loyal Customers
CUST-08014,498,1,31424.47,1,1,1,3,Lost / Hibernating
CUST-08015,623,1,2620.5,1,1,1,3,Lost / Hibernating
CUST-08016,288,4,37321.97,2,3,1,6,At Risk
CUST-08017,715,3,54385.21,1,2,2,5,At Risk
CUST-08018,36,7,39342.43,5,4,1,10,Loyal Customers
CUST-08019,92,3,119987.9,3,2,3,8,Potential Loyalists
CUST-08020,59,2,23810.19,4,1,1,6,At Risk
CUST-08021,716,4,43930.48,1,3,2,6,At Risk
CUST-08022,240,6,273484.99,2,4,4,10,Loyal Customers
CUST-08023,206,6,228229.62,2,4,4,10,Loyal Customers
CUST-08024,86,4,80796.64,3,3,2,8,Potential Loyalists
CUST-08025,362,2,4361.219999999999,2,1,1,4,Lost / Hibernating
CUST-08026,343,1,24856.79,2,1,1,4,Lost / Hibernating
CUST-08027,252,1,1575.93,2,1,1,4,Lost / Hibernating
CUST-08028,499,4,188128.72,1,3,3,7,Potential Loyalists
CUST-08029,42,6,22840.77,4,4,1,9,Potential Loyalists
CUST-08030,30,5,766970.74,5,3,5,13,Champions
CUST-08031,49,5,183975.11000000002,4,3,3,10,Loyal Customers
CUST-08032,99,4,106310.45,3,3,3,9,Potential Loyalists
CUST-08033,251,9,657789.34,2,5,5,12,Loyal Customers
CUST-08034,51,4,118797.31,4,3,3,10,Loyal Customers
CUST-08035,65,5,189571.59,4,3,3,10,Loyal Customers
CUST-08036,11,4,64685.27,5,3,2,10,Loyal Customers
CUST-08037,149,4,213272.09,3,3,4,10,Loyal Customers
CUST-08038,537,1,1563.93,1,1,1,3,Lost / Hibernating
CUST-08039,371,3,104864.25,2,2,3,7,Potential Loyalists
CUST-08040,764,1,11060.7,1,1,1,3,Lost / Hibernating
CUST-08041,379,4,66855.1,2,3,2,7,Potential Loyalists
CUST-08042,36,4,46947.64,5,3,2,10,Loyal Customers
CUST-08043,19,5,105899.56,5,3,3,11,Loyal Customers
CUST-08044,237,4,131283.9,2,3,3,8,Potential Loyalists
CUST-08045,455,6,135457.25,1,4,3,8,Potential Loyalists
CUST-08046,33,10,164807.25,5,5,3,13,Champions
